,Unnamed: 0,ID,first_wins,s,phi_vanilla,phi_avg,phi_entropy,gemma_27b_vanilla,gemma_27b_avg,gemma_27b_entropy,gemma_2b_vanilla,gemma_2b_avg,gemma_2b_entropy,gemma_9b_vanilla,gemma_9b_avg,gemma_9b_entropy,llama_3b_vanilla,llama_3b_avg,llama_3b_entropy,llama_8b_vanilla,llama_8b_avg,llama_8b_entropy,llama_70b_vanilla,llama_70b_avg,llama_70b_entropy,aya_32b_vanilla,aya_32b_avg,aya_32b_entropy,aya_8b_vanilla,aya_8b_avg,aya_8b_entropy,mixtral_vanilla,mixtral_avg,mixtral_entropy,conf_phi_vanilla,conf_phi_avg,conf_phi_entropy,conf_phi_verbal_conf,conf_llama_3b_vanilla,conf_llama_3b_avg,conf_llama_3b_entropy,conf_llama_3b_verbal_conf,conf_llama_8b_vanilla,conf_llama_8b_avg,conf_llama_8b_entropy,conf_llama_8b_verbal_conf,conf_llama_70b_vanilla,conf_llama_70b_avg,conf_llama_70b_entropy,conf_llama_70b_verbal_conf,conf_gemma_27b_vanilla,conf_gemma_27b_avg,conf_gemma_27b_entropy,conf_gemma_27b_verbal_conf,conf_gemma_2b_vanilla,conf_gemma_2b_avg,conf_gemma_2b_entropy,conf_gemma_2b_verbal_conf,conf_gemma_9b_vanilla,conf_gemma_9b_avg,conf_gemma_9b_entropy,conf_gemma_9b_verbal_conf,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,conf_mixtral_vanilla,conf_mixtral_avg,conf_mixtral_entropy,conf_mixtral_verbal_conf,FKGL,ARI,RSRS_mBERT
444,444,2054,2,"An extension was added in 1963. it curved North from Union station, below University Avenue and queen's park to Bloor street, then turned West and ended at St. George and Bloor.",3,3.1043743996415287,0.0874847692032254,4,4.523924932029331,0.072949024287773,3,4.399603180587292,0.1376077455653865,6,5.50170280324528,0.0729166012526108,6,5.810088962316513,0.1030503402868567,6,5.524523124098778,0.1056641853272536,4,3.2117739021778107,0.090425740874737,4,3.988016365284466,0.0134674525855948,4,3.762774163631548,0.0671300036774825,7,6.865950129693374,0.0398119111755995,3,3.006586443276319,0.0757628471988169,7.676965678167107,6,5.590955503284931,0.0958589648494574,7.061790376901627,6,5.501383990049362,0.0758647808941189,7.65135532617569,4,3.3666951954364777,0.0842453015148473,7.889272727072239,5,5.451302446890622,0.0738696680907402,6.051910518506702,6,5.644229320809245,0.1149494047486852,7.010972307645716,6,5.685573021008167,0.0578260859409737,7.46756360575273,4,4.028195161348123,0.0196306711880351,7.00963265458995,5,5.051703995397773,0.0379714427692883,7.62245841875461,3.8,6.1,0.0005668288528671
445,445,1046,2,The plant is a fossil.,2,1.5664443330935,0.0611007986427801,1,1.0025960504945033,0.0014474708587082,1,1.6295669926330447,0.0870271789083743,1,1.0383918119941882,0.0131756703977057,1,1.2066713757812977,0.0127421081633493,2,1.6562895700335503,0.0812058495884741,1,1.0,-0.0,2,2.000336646949137,0.0003828290929333,2,2.111233754067172,0.0328730902478096,2,2.10203719711717,0.0320971410983182,2,1.6363769057193167,0.0619053944140799,8.078529820169933,1,1.78613206371665,0.0772654296672927,8.602685868740082,na,na,-0.0,na,1,1.0,-0.0,9.0,1,1.0091647777881008,0.0041407830228086,8.997886599799358,1,1.1054121010238305,0.0278239755239876,8.516275950009003,1,1.5260742685641162,0.072946702886525,8.998956466855077,2,2.0314223103303,0.012841480756091,7.993311168099503,1,1.002485858973568,0.0016750931737417,8.999983410584964,0.5,-2.1,0.000177323568604
446,446,2066,1,He is also part of another Jungiery band called 183 club.,2,1.708060743732858,0.0536411137772193,3,2.853813852998428,0.0545797714263133,4,4.54564343765378,0.1186464444442061,3,3.324194303713739,0.0918770408228125,6,5.253281187266111,0.1476370261095242,6,5.657178163528442,0.1069296899147369,2,2.0,-0.0,5,4.884566527136485,0.0611642944402928,4,4.128633244261437,0.0429411749839904,2,2.0000000983034334,0.0001515843343816,2,1.7811893857572016,0.0477677131868515,8.14029804677375,6,6.100062895566225,0.1293928245592925,6.896209120750427,6,6.121144026517868,0.0792280102754176,7.551895439624786,2,2.1329642087221146,0.0333268359257557,8.0,3,3.20024134212872,0.0633839034401232,6.969030428073893,4,4.171671928837895,0.1132648524113395,6.838847353763413,6,5.0893146730959415,0.1142783139730703,7.940524979574548,6,5.7604109077874455,0.0860504194183328,7.182420472101967,2,1.998836175741104,0.0013766651549879,8.268879983839588,4.0,4.2,0.0003605970942693
447,447,1619,2,Graham attended Wheaton college from 1939 to 1943. in 1943 he graduated. His BA was in anthropology.,2,1.8917405543957104,0.036198533901762,4,4.122395579237491,0.0973243117586162,1,1.061480069765821,0.0178660831579726,2,1.98951157918782,0.0707535147833723,2,2.873863570392132,0.1264611666922346,4,4.506556302309036,0.1037705045372121,2,2.0,-0.0,4,3.6511861059369854,0.0602986463081276,3,2.642746951623849,0.0586894988269887,2,1.9770571060613664,0.0105643388997861,2,1.9873256943701565,0.02081333303577,8.064732393522718,2,2.7364791110157967,0.1070476547547888,7.666584476828575,6,5.137894004583359,0.0921884025491027,7.841130077838898,2,2.0,-0.0,8.260828047990799,4,4.445260883308947,0.1068960282576467,6.731221400419599,1,1.3077077618800104,0.0580748779316282,8.153023581486195,2,2.3207266836834606,0.0591084710678928,8.957546748231238,4,4.183070251524896,0.0531150916851064,7.037229354202282,2,1.924141831582881,0.02588667779709,8.1191377235371,5.5,4.7,0.0002643564316896
448,448,941,1,Some articles are quite lengthy and rich in content while others are shorter( possibly stubs) and of lesser quality.,2,2.14176231322449,0.0399850570708741,4,3.552068916284042,0.0650766883757091,6,5.73321022032178,0.072904228423279,4,3.738892289722571,0.0675763540939294,6,5.080122292041779,0.0907868314629772,4,4.500376790761948,0.0766506878143769,4,3.777299970388413,0.0450870558019201,3,3.4409684474495634,0.0561102018663721,4,3.652155074316852,0.0523027400537577,3,2.631537189071537,0.0666605323848708,2,2.1020312515740898,0.0321296784030821,8.007717686443357,4,4.657262325286865,0.0856536429861566,7.448104560375214,4,4.633305341005325,0.084245316717808,8.0,4,3.841131180524826,0.0372213555746297,8.0,4,3.850802281573124,0.0490239689991749,6.798819771148146,6,5.937242829473689,0.0569602798577958,7.0470146379375365,4,4.175208432832733,0.0757227589450817,7.987409366825489,3,3.380731519295296,0.0542829048910517,7.437815501404287,2,2.0007095676240896,0.0005644916193994,8.047404762557562,9.5,12.4,0.0004319566326114
449,449,2090,1,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a musician, writer, and teacher.",2,1.663970584346771,0.0602471173486414,3,3.2137610928621143,0.0852300314309113,2,2.1950767170637846,0.1156430968783059,2,1.8743166991625912,0.0749619854989865,4,4.11918555945158,0.1422850366217026,6,5.846200078725815,0.1057906131487853,2,2.608349949121475,0.0833228263982426,4,4.316078923204259,0.052526604502764,3,2.929279569147184,0.0425727757855315,2,1.622459469423557,0.0638983875641537,2,1.888905284411294,0.0533490435299774,8.262430710471563,4,3.527793191373348,0.1251559621066,7.980894483625889,6,6.27909529209137,0.0769386977703297,7.777300089597702,2,2.802002996206284,0.0907868314629772,8.110727548599243,3,3.371697778289672,0.0764749168813907,6.999846661288757,1,2.0571210365742445,0.1133179048060453,8.645957782922778,2,2.3445542447152548,0.0650042606567729,8.976741995561895,5,4.562888911961636,0.0574524408543338,7.001202759507578,1,1.5000000002701523,0.0668190836886114,8.99849887163281,8.0,15.9,0.0004769720443951
450,450,758,1,This resulted in both Montenegro and Serbia becoming independent countries.,2,1.6231516606167131,0.057903801194482,2,2.027867687575053,0.018757521579363,2,2.594516284763813,0.1278459039109513,1,1.4938618824380685,0.0614365876270864,2,2.9511886090040207,0.1426093968567899,2,2.862107276916504,0.092188422819717,2,2.0,-0.0,3,2.952586936187245,0.0153396746580561,2,2.269084159502654,0.0473859404146748,1,1.000552724280243,0.0004529648506285,2,1.6803709220689598,0.055065685994093,8.141961573015578,2,2.17008276283741,0.112491976890851,8.551895439624786,4,3.959520474076271,0.0796632710414652,8.0,2,2.0,-0.0,8.0,2,2.0531293286330765,0.0246704165449646,7.706841802317285,2,2.656696736812592,0.1383462766370502,7.633049267577007,2,2.110114195653296,0.0515843644885994,8.990185032864673,3,2.939998141158611,0.018311823309143,7.924140066543032,1,1.000074829033827,7.576093529100352e-05,8.99956975638213,13.1,14.7,0.000313965873601
451,451,1289,1,"Historically, itching and pain have n't be considered independent of each other until recently. It was found itch has some features in common with pain, but has differences as well.",5,4.807550191413611,0.1221816608205691,5,4.5692439282429405,0.072858566221412,6,5.701949314883677,0.0783317506960949,5,5.256307225732599,0.0810718034965338,6,5.379387751221657,0.0820432388014585,4,4.85302460193634,0.0916411669095356,4,3.841131180524826,0.0372213555746297,4,4.025282778259907,0.0126839868440016,4,3.748806429733975,0.0520925072557908,2,2.150278346523823,0.0412644534849064,6,5.767365396721289,0.1052657048416088,7.144440821698936,4,4.775545597076416,0.0893525233347203,7.051101118326187,5,5.066880226135254,0.0930155652371613,7.777300089597702,4,3.651355087757111,0.0549749854538071,8.0,5,4.950784353633935,0.0607665594310118,6.201060032938585,6,5.877977763884701,0.0524839290109563,7.129155014292337,5,5.356910084025003,0.0743789356605982,7.70565198807401,4,4.240924560681265,0.0465094558857563,7.009597443480743,2,1.999677699575642,0.000306305819393,8.095321959061039,9.1,9.9,0.0003685832856628
452,452,932,1,The Sheppard line has less riders and shorter trains.,2,1.7782842180627083,0.0465791800204407,3,2.7959111704840325,0.0561397722105161,4,4.184749085456133,0.128680564926252,3,3.423316862434149,0.0965836746734492,4,4.786566644906998,0.1017142432849941,2,2.6748268008232117,0.1028067381792318,2,1.7772999107837677,0.0450870558019201,3,2.9896443606378327,0.0052754190373358,3,2.935149829642114,0.0259364968196132,1,1.0066929063724588,0.0038733118486376,2,1.777896804275315,0.0463910568040608,8.217909282129767,4,4.05538634955883,0.1212676934084178,7.197996765375137,4,3.7246852070093155,0.1010926550320908,8.0,2,1.8670357316732409,0.0333268359257557,8.260829031467438,3,2.995065722556319,0.0664957537789923,7.022029971307347,4,4.128077726811171,0.1229420227501534,7.048949624586385,3,3.5686974450945854,0.1051993663426571,8.002643157933647,3,2.6237687999612263,0.0537964157717896,7.851949471641603,1,1.0293122246107869,0.0127578409405782,8.998830621456037,3.3,6.6,0.0003473324188965
453,453,320,1,"From 1900 to 1920 many new facilities were constructed on campus; including dental and Pharmacy facilities, buildings for chemistry and the natural sciences, Hill auditorium, a large hospital, library complexes and two residence halls.",3,3.093858125677798,0.0751497957247275,4,4.101109315175563,0.0409912122948915,4,4.621747810393572,0.1122774958442609,5,5.4163282112713205,0.0718370491580311,4,5.18609632179141,0.1225047785946204,4,4.775545597076416,0.0893525233347203,4,3.841131180524826,0.0372213555746297,4,4.0393233204329135,0.0154870465427452,4,4.404830701029596,0.0726515977443753,2,2.000164448238945,0.0002759499839041,3,2.9357048850652063,0.0616901923854379,7.881772808344976,6,5.19092682749033,0.099985778136991,7.275040715932846,6,5.211774408817291,0.090425740874737,7.8670356422662735,4,4.068046264350414,0.0576659196404739,7.889272727072239,5,5.199575363600161,0.0702726305318656,6.18187941949418,6,5.679848479107022,0.0972251185226108,7.0268644974567,6,5.563949816889362,0.0626532172687593,7.798108629522858,4,4.292693759627241,0.0495262053557684,7.0600102895114105,2,1.989013150219877,0.005831274145834,8.148039838756176,20.1,23.5,0.0006084879768219
454,454,1994,1,It's on an old Portage trail which runs West through the mountains to Unalakleet.,2,1.944898450625488,0.0267397759058525,2,2.5052241067169234,0.0649589095705371,3,3.5748572926968336,0.1229976885161611,4,3.8023986130283447,0.0661387318398455,4,4.821338981389999,0.1417962006219997,4,4.215602546930313,0.0937955277997691,2,2.0,-0.0,4,3.996559903063087,0.0030843291697956,3,3.477933048794512,0.0651281469011045,2,2.378884187880179,0.0644930612516196,2,2.0451124065004933,0.0301999300339801,8.050928357486555,4,3.970005080103874,0.1229268026495152,7.128141939640045,4,4.729968905448914,0.0886900289821135,7.889272727072239,2,2.1588689982891083,0.0372213555746297,8.0,3,3.2103356426378014,0.0542336385342574,6.986509441168892,4,4.022404331713915,0.1278808445895287,7.01938188256463,5,4.879538799403235,0.0961455760008197,7.953137039009448,4,3.990606808207758,0.0110903819818368,7.006664564891253,2,2.0139255832005247,0.007258836681148,8.029237359813123,4.0,8.5,0.0004366128951395
455,455,335,2,The county's administration was done at Duns or Lauder until Greenlaw became the county town in 1596.,3,2.9412502311752178,0.0820954800162506,3,3.486142750967701,0.0664178217065816,3,3.777746317908168,0.1297479978703991,5,4.905905800755136,0.0933777477541089,6,5.636948369443417,0.1110203201557042,4,4.396669775247574,0.1030503402868567,4,3.2117738723754883,0.0904257510100441,4,4.058615997780777,0.0192639903051391,3,3.467219736188781,0.0618258555048053,3,2.5842735897076423,0.0728282550949244,3,2.990851471229689,0.0701434398637546,7.776863323942962,4,4.953321434557438,0.1167717420987577,7.0,6,5.211773872375488,0.0904257510100441,7.739171475172043,4,3.639684051275253,0.0646411241790806,8.0,4,3.9951753182103857,0.0598815551201936,6.852904747586308,6,5.226635849103332,0.1194808087030586,7.086838939925656,6,5.573470208677463,0.0691327076456561,7.915142601870229,4,4.0954052188120045,0.0262222421676592,7.029252308690047,2,1.9981528314043508,0.0017893582495494,8.09531388303306,9.9,10.6,0.0004370255745918
456,456,1415,2,"Furthermore, she appeared in several music videos, including John Oates' ""It girl"" and Eminem's ""just lose it.""",2,1.927674920509162,0.0356397849693876,3,3.317449847505486,0.0625342322922172,4,4.489782553166151,0.1255352720502294,3,3.463230402354384,0.0709901780508056,6,5.985374070703983,0.0929178000642821,4,4.9198776334524155,0.0907868213276701,2,2.1588689982891083,0.0372213555746297,3,2.9968960350504403,0.002250904689554,3,3.246549842099739,0.0475074047434776,5,4.295720203384121,0.0734456191896698,2,1.985725629645969,0.0227981240593839,8.06386153562562,4,4.568806625902653,0.1024210492005107,6.94350391626358,4,4.85302460193634,0.0916411669095356,8.0,2,2.6783795058727264,0.0865834763357605,8.0,4,3.8924277047626674,0.064030889933914,6.883015527614589,6,4.921907277777791,0.1217303278810303,7.038343752676155,3,3.525782053999137,0.0686981174000673,8.00943903334165,3,2.995242187225955,0.0051151226913688,7.182409937477246,2,1.999569703267316,0.0003634098075473,8.022937772417208,8.7,13.4,0.0004441329286467
457,457,767,2,Bruises are painful but are not normally dangerous.,1,1.3776824377563344,0.0576306426406661,2,2.0061303017228056,0.0100572471428289,2,2.2730243522673845,0.1063787817684478,1,1.008179880535863,0.0038299904732564,4,3.860217809677124,0.1138938723068056,2,1.7772999107837677,0.0450870558019201,2,1.8411311209201813,0.0372213555746297,2,2.0075754584548395,0.0035803791117233,3,2.8853616382253904,0.0313591297906254,1,1.0000275340995823,3.052617447256036e-05,2,1.5623634416066352,0.059619356779665,8.43593628023018,4,2.98447984457016,0.1068043567063787,8.091816052794456,2,2.5611073076725006,0.0793355205461325,8.0,2,1.7772999107837677,0.0450870558019201,8.448104560375214,2,1.9819047014207167,0.0111918619177313,7.9558140308568,2,1.9560300819575789,0.1079517632540619,7.63344092387706,1,1.096280646321247,0.0262396311382443,8.999529652668684,2,2.0005400768783144,0.0003904717680729,7.999778516418701,1,1.0000214322257155,2.4291830517809457e-05,8.99995441547628,6.4,8.5,0.0003662339537304
458,458,284,2,"Ryan Prosser, born July 10, 1988, is a professional Rugby Union Player for Bristol Rugby in the Guinness Premiership League.",2,1.801653277467267,0.045260324894405,4,3.771777893532999,0.0769393838003603,2,2.631884176284075,0.0969934857556139,3,3.367278827470728,0.0754586169878247,4,3.810360312461853,0.1492601955514272,4,5.0,0.091936276648155,2,2.500376760959625,0.0766506878143769,3,2.9950105199002905,0.0027943335035885,3,2.589458705937432,0.0617364456588016,1,1.182425506518791,0.0457947866465074,2,1.9760141975223176,0.0286835786546749,8.177158720293846,4,4.170003153383732,0.1278711298126898,6.933120131492615,6,5.362040489912033,0.0840900488797485,7.81127755343914,3,3.0000001788139343,0.0916411669095356,8.0,4,4.01150919898646,0.065996255239953,6.926283979904383,3,3.95106203109026,0.137898834922697,6.972504872595891,4,3.653167102485895,0.086507883842404,7.986528785387662,3,2.9909190400620105,0.0048076297624049,7.939912178927443,1,1.0140636563443048,0.0071271896559047,8.998072910450542,11.1,13.3,0.0004522281598234
459,459,2150,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,2,1.9194836266087805,0.0385549262446026,3,3.053902757586912,0.0654612751597775,1,1.5658863065764308,0.0826950995592994,6,5.552099945256487,0.0950978438557171,1,3.75094186514616,0.1487652276908916,2,2.853024482727051,0.0916411669095356,2,2.2608282268047333,0.0487954481362548,4,4.18378007649676,0.0389031956342569,3,3.084901048414565,0.035094271578176,2,2.060264027014046,0.0220023891981847,2,1.984233751699492,0.0308853133010297,8.065888189737962,4,3.051904141902924,0.1322753768631532,7.342738032341003,4,4.120778530836105,0.091951976238948,8.0,2,2.2608282268047333,0.0487954481362548,8.0,3,3.5770546006970108,0.0874396990897273,6.984699962586092,1,1.2546861339360476,0.0513646546298677,8.361668500234373,6,5.908871701802127,0.0642710233372334,7.904928107115893,5,5.09141082914266,0.0813395926862669,7.025774872483453,2,2.000000513057864,0.0014043733154283,8.499990808184975,8.4,12.8,0.0004103107664764
460,460,206,1,"In August 2003, a newspaper alleged that U.S. marines confirmed the use of Firebombs on Iraqi Republican guards during combat.",3,3.555407765321433,0.1032735075144118,4,4.266097312764032,0.0671122653001115,6,5.294308819808066,0.1222864877560969,6,5.443446780438535,0.0767377282210251,6,5.682550489902496,0.1061768291634787,6,5.224454998970032,0.0893525233347203,4,3.777299970388413,0.0450870558019201,5,4.592619135873974,0.0545918714311686,4,4.003527394139383,0.0416428080864179,5,4.226772067961065,0.0873370669022378,4,3.960944013670087,0.1045080053084409,7.313920895727961,4,4.636660225689411,0.1034277284490125,6.871858060359955,6,5.811277523636818,0.04118128342827,7.602684259414673,4,4.437901049852371,0.0718036900058736,7.8670356422662735,6,5.626073732273653,0.0693033569625495,6.8603950623992205,6,6.276874464470893,0.0882738718928068,7.095485170895699,6,5.658658311265754,0.058687665637962,7.835452325877213,5,4.836665158769222,0.0367458648041951,7.025914699508576,2,2.3272693124254147,0.0623926443227118,8.148023700107332,7.2,8.8,0.0004816834006448
461,461,656,2,"He had one daughter, later baptized as Mary Ann Fisher power.",7,5.896786600351334,0.1572866081940983,6,5.576366554945707,0.0861422894710199,3,4.453702479600906,0.1482841235836293,7,6.373088559135795,0.0844276594317317,6,5.441668525338173,0.1509441768362987,9,8.551895439624786,0.0584733742237571,2,2.1588689982891083,0.0372213555746297,7,6.987513361205224,0.0054003188006658,6,5.630082587093057,0.0803333872983338,8,7.9932987107895315,0.0038748862147036,7,6.27233449369669,0.1460994875562506,7.794273707957473,6,4.1019503846764565,0.1524753176891759,7.302710175514221,8,8.348645627498627,0.0549749854538071,7.937516484409571,2,2.529547542333603,0.0783332450885923,8.0,6,6.157767060911283,0.0695057879377655,5.329503385582939,1,2.240652048960328,0.1270984892914191,7.623504209332168,6,6.2422153546940535,0.0871522186737383,7.650825259469457,7,6.9663474442239135,0.0118878431404383,7.997160524361888,7,7.21085471258948,0.0558897310330029,7.147791562539157,6.4,5.9,0.0004163942112157
